Site	AF16	DY180	DY22	ECA264	ECA3733	ECA3734	ECA3738	PB420
I:466149	NA	NA	2	NA	NA	NA	NA	NA
I:466342	2	2	2	2	2	2	2	2
I:466656	2	2	2	2	2	2	2	2
I:467719	2	2	2	2	2	2	2	2
I:467850	2	2	2	2	2	2	2	2
I:470061	2	2	2	2	2	2	2	2
I:471363	2	2	2	2	2	2	2	2
I:471757	2	2	2	2	2	2	2	2
I:472464	2	2	2	2	2	2	2	2
I:473129	2	2	2	2	2	2	2	2
I:473241	2	2	2	2	2	2	2	2
I:473399	2	2	2	2	2	2	2	2
I:473472	2	2	2	2	2	2	2	2
I:473593	2	2	2	2	2	2	2	2
I:478439	2	2	2	2	2	2	2	2
I:479129	2	2	2	2	2	2	2	2
I:481035	2	2	2	2	2	2	2	2
I:482280	2	2	2	2	2	2	2	2
I:482357	2	2	2	2	2	2	2	2
I:484394	2	2	2	2	2	2	2	2
I:484622	2	2	2	2	2	2	2	2
I:485626	2	2	2	2	2	2	2	2
I:487144	2	2	2	2	2	2	2	2
I:487464	2	2	2	2	2	2	2	2
I:487671	2	2	2	2	2	2	2	2
I:488332	2	2	2	2	2	2	2	2
I:488477	2	0	2	2	2	2	2	2
I:488479	2	NA	2	2	2	2	2	2
I:488698	2	NA	NA	NA	NA	NA	NA	NA
I:488738	2	NA	NA	NA	NA	NA	NA	NA
I:488784	2	0	0	0	0	0	0	2
I:489215	2	2	2	2	2	2	2	2
I:490474	NA	2	2	2	2	2	2	2
I:490572	2	2	2	2	2	2	2	2
I:491843	2	2	2	2	2	2	2	2
I:492520	2	2	2	2	2	2	2	2
I:494361	2	2	2	2	2	2	2	2
I:495441	2	2	2	2	2	2	2	2
I:496075	2	2	2	2	2	2	2	2
I:498484	2	2	2	2	2	2	2	2
I:498652	2	2	2	2	2	2	2	2
I:498672	2	2	2	2	2	2	2	2
I:500095	2	2	2	2	2	2	2	2
I:500126	2	2	2	2	2	2	2	2
I:500153	NA	2	2	2	2	2	2	2
I:500793	2	2	2	2	2	2	2	2
I:500929	NA	2	2	2	2	2	2	2
I:501475	NA	2	2	2	2	2	2	2
I:501693	NA	2	2	2	2	2	2	2
I:501694	NA	2	2	2	2	2	2	2
I:503053	2	2	2	2	2	2	2	2
I:503825	2	2	2	2	2	2	2	2
I:504023	2	2	2	2	2	2	2	2
I:505963	NA	2	2	2	2	2	2	2
I:505967	NA	2	2	2	2	2	2	2
I:505988	NA	2	2	2	2	2	2	2
I:506322	NA	2	2	2	2	2	2	2
I:506485	NA	2	2	2	2	2	2	2
I:506508	NA	2	2	2	2	2	2	2
I:506748	NA	2	2	2	2	2	2	2
I:506938	NA	2	2	2	2	2	2	2
I:507436	2	2	2	2	2	2	2	2
I:507673	2	2	2	2	2	2	2	2
I:508120	2	2	2	2	2	2	2	2
I:508747	2	2	2	2	2	2	2	2
I:509274	2	2	2	2	2	2	2	2
I:511063	2	2	2	2	2	2	2	2
I:511807	2	2	2	2	2	2	2	2
I:513405	NA	2	2	2	2	2	2	2
I:514089	NA	2	2	2	2	2	2	2
I:514090	NA	2	2	2	2	2	2	2
I:514112	NA	2	2	2	NA	2	2	2
I:514578	NA	NA	NA	2	NA	0	2	NA
I:515404	2	2	2	2	2	2	2	2
I:516448	2	2	2	2	2	2	2	2
I:516610	2	2	2	2	2	2	2	2
I:516709	2	2	2	2	2	2	2	2
I:516869	2	2	2	2	2	2	2	2
I:517130	2	2	2	2	2	2	2	2
I:517380	NA	2	2	2	2	2	2	2
I:517521	NA	2	2	2	2	2	2	2
I:518052	2	2	2	2	2	2	2	2
I:518641	2	2	2	2	2	2	2	2
I:519113	NA	2	NA	2	NA	NA	2	2
I:519341	2	2	2	2	2	2	2	2
I:519857	2	2	2	2	2	2	2	2
I:520288	2	2	2	2	2	2	2	2
I:521280	2	2	2	2	2	2	2	2
I:522103	2	2	2	2	2	2	2	2
I:522530	NA	2	2	2	2	2	2	2
I:524386	2	2	2	2	2	2	2	2
I:525447	NA	2	2	2	2	2	NA	2
I:526351	2	2	2	2	2	2	2	2
I:526352	2	2	2	2	2	2	2	2
I:526512	2	2	2	2	2	2	2	2
I:527773	2	2	2	2	2	2	2	2
I:528233	2	2	2	2	2	2	2	2
I:530185	2	2	2	2	2	2	2	2
I:530300	2	2	2	2	2	2	2	2
I:530976	2	2	2	2	2	2	2	2
I:531851	2	2	2	2	2	2	2	2
I:532185	2	2	2	2	2	2	2	2
I:532250	2	2	2	2	2	2	2	2
I:533123	2	2	2	2	2	2	2	2
I:533140	2	2	2	2	2	2	2	2
I:533270	2	2	2	2	2	2	2	2
I:533391	2	2	2	2	2	2	2	2
I:534071	2	2	2	2	2	2	2	2
I:535675	2	2	2	2	2	2	2	2
I:537389	2	2	2	2	2	2	2	2
I:537406	2	2	2	2	2	2	2	2
I:538426	2	2	2	2	2	2	2	2
I:540825	2	2	2	2	2	2	2	2
I:540858	2	2	2	2	2	2	2	2
I:541723	NA	2	2	2	2	2	2	2
I:541872	NA	2	2	2	2	2	2	2
I:542113	NA	2	2	2	2	2	2	2
I:542117	NA	2	2	2	2	2	2	2
I:542121	NA	2	2	2	2	2	2	2
I:542608	2	2	2	2	2	2	2	2
I:543989	2	2	2	2	2	2	2	2
I:544660	2	2	2	2	2	2	2	2
I:545096	2	2	2	2	2	2	2	2
I:545170	NA	2	2	2	2	2	2	2
I:545809	2	2	2	2	2	2	2	2
I:546825	NA	2	2	2	2	2	2	2
I:547053	NA	2	2	2	2	2	2	2
I:547302	NA	2	2	2	2	2	2	2
I:547313	NA	2	2	2	2	2	2	2
I:548840	2	2	2	2	2	2	2	2
I:548968	NA	2	2	2	2	2	2	2
I:549423	NA	2	2	2	2	2	2	2
I:550051	2	2	2	2	2	2	2	2
I:550671	2	2	2	2	2	2	2	2
I:550784	2	2	2	2	2	2	2	2
I:551495	NA	2	2	2	2	2	2	2
I:553753	2	2	2	2	2	2	2	2
I:554200	2	2	2	2	2	2	2	2
I:554583	2	2	2	2	2	2	2	2
I:555126	2	2	2	2	2	2	2	2
I:555330	2	2	2	2	2	2	2	2
I:556368	2	2	2	2	2	2	2	2
I:556535	2	2	2	2	2	2	2	2
I:556737	2	2	2	2	2	2	2	2
I:557209	NA	2	2	2	2	2	2	2
I:557231	NA	2	2	2	2	2	2	2
I:557408	2	2	2	2	2	2	2	2
I:558070	2	2	2	2	2	2	2	2
I:558223	2	2	2	2	2	2	2	2
I:558787	NA	2	2	2	2	2	2	2
I:558797	NA	2	2	2	2	2	2	2
I:558832	NA	2	2	2	2	2	2	2
I:559172	NA	NA	NA	NA	2	0	NA	NA
I:560859	2	2	2	2	2	2	2	2
I:561307	2	2	2	2	2	2	2	2
I:561459	2	2	2	2	2	2	2	2
I:561684	2	2	2	2	2	2	2	2
I:562007	2	2	2	2	2	2	2	2
I:562202	2	2	2	2	2	2	2	2
I:562618	2	2	2	2	2	2	2	2
I:564046	2	2	2	2	2	2	2	2
I:564293	2	2	2	2	2	2	2	2
I:564407	2	2	2	2	2	2	2	2
I:564426	2	2	2	2	2	2	2	2
I:566381	2	2	2	2	2	2	2	2
I:568616	2	2	2	2	2	2	2	2
I:569445	2	2	2	2	2	2	2	2
I:570270	2	2	2	2	2	2	2	2
I:570857	2	2	2	2	2	2	2	2
I:572297	2	2	2	2	2	2	2	2
I:573082	2	2	2	2	2	2	2	2
I:574499	2	2	2	2	2	2	2	2
I:576185	0	2	2	2	2	2	2	2
I:576189	0	2	2	2	2	2	2	2
I:577442	2	2	2	2	2	2	2	2
I:577597	NA	2	2	2	2	2	2	2
I:579409	NA	2	2	2	2	2	2	2
I:581159	NA	2	2	2	2	2	2	2
I:581165	NA	2	2	2	2	2	2	2
I:581167	NA	2	2	2	2	2	2	2
I:581174	NA	2	2	2	2	2	2	2
I:581178	NA	2	2	2	2	2	2	2
I:581185	NA	2	2	2	2	2	2	2
I:581186	NA	2	2	2	2	2	2	2
I:583789	2	2	NA	NA	NA	2	2	NA
I:592342	2	NA	2	NA	2	2	2	2
I:592393	2	2	2	2	2	2	2	2
I:592895	2	2	2	2	2	2	2	2
I:592899	2	2	2	2	2	2	2	2
I:592903	2	2	2	2	2	2	2	2
I:592904	2	2	2	2	2	2	2	2
I:592908	2	2	2	2	2	2	2	2
I:592917	2	2	2	2	2	2	2	2
I:595214	2	2	2	2	2	2	2	2
I:595863	2	2	2	2	2	2	2	2
I:597478	2	2	2	2	2	2	2	2
I:597570	2	2	2	2	2	2	2	2
I:599559	NA	2	2	2	2	2	2	2
I:600443	NA	2	2	2	2	2	2	2
I:600858	NA	2	2	2	2	2	2	2
I:601264	2	2	2	2	2	2	2	2
I:601275	2	2	2	2	2	2	2	2
I:601992	NA	2	2	2	2	2	2	2
I:602952	2	2	2	2	2	2	2	2
I:604235	2	2	2	2	2	2	2	2
I:605060	2	2	2	2	2	2	2	2
I:605128	NA	2	2	2	2	2	2	2
I:606081	2	2	2	2	2	2	2	2
I:606807	NA	2	2	2	2	2	2	2
I:607314	2	2	2	2	2	2	2	2
I:608340	2	2	2	2	2	2	2	2
I:608410	2	2	2	2	2	2	2	2
I:609242	2	2	2	2	2	2	2	2
I:609342	2	2	2	2	2	2	2	2
I:609480	2	2	2	2	2	2	2	2
I:609722	2	2	2	2	2	2	2	2
I:609975	2	2	2	2	2	2	2	2
I:610337	2	2	2	2	2	2	2	2
I:611098	2	2	2	2	2	2	2	2
I:615653	2	2	2	2	2	2	2	2
I:616403	2	2	2	2	2	2	2	2
I:616950	2	2	2	2	2	2	2	2
I:618934	2	2	2	2	2	2	2	2
I:619018	2	2	2	2	2	2	2	2
I:619413	2	2	2	2	NA	2	2	2
I:620477	2	2	2	2	2	2	2	2
I:621469	NA	2	2	NA	NA	2	2	2
I:621470	NA	2	2	NA	NA	2	2	2
I:627428	NA	NA	NA	NA	2	NA	NA	NA
I:633356	NA	2	NA	NA	NA	NA	NA	NA
I:633359	NA	2	NA	NA	NA	NA	NA	NA
I:633365	NA	2	NA	NA	NA	NA	NA	NA
I:633391	NA	2	NA	NA	NA	NA	NA	NA
I:633392	NA	2	NA	NA	NA	NA	NA	NA
I:648464	2	2	2	2	2	2	2	2
I:649473	2	2	2	2	2	2	2	2
I:650078	2	2	2	2	2	2	2	2
I:650763	2	2	2	2	2	2	2	2
I:650937	2	2	2	2	2	2	2	2
I:651956	2	2	2	2	2	2	2	2
I:652291	NA	2	2	2	2	2	2	2
I:655665	2	2	2	2	2	2	2	2
I:655682	2	2	2	2	2	2	2	2
I:655691	2	2	2	2	2	2	2	2
I:659011	2	2	2	2	2	2	2	2
I:659179	2	2	2	2	2	2	2	2
I:659459	2	2	2	2	2	2	2	2
I:661476	2	2	2	2	2	2	2	2
I:662414	2	2	2	2	2	2	2	2
I:662642	2	2	2	2	2	2	2	2
I:663628	2	2	2	2	2	2	2	2
I:663629	2	2	2	2	2	2	2	2
I:663678	2	2	2	2	2	2	2	2
I:664204	NA	NA	NA	NA	NA	2	NA	NA
I:664207	NA	NA	NA	NA	NA	2	NA	NA
I:664211	NA	NA	NA	NA	0	2	NA	NA
I:665050	2	2	2	2	2	2	2	2
I:667904	NA	2	2	2	2	2	2	2
I:667912	NA	2	2	2	2	2	2	2
I:667920	NA	2	2	2	2	2	2	2
I:668248	2	2	2	2	2	2	2	2
I:668556	2	2	2	2	2	2	2	2
I:669049	2	2	2	2	2	2	2	2
I:673121	2	2	2	2	2	2	2	2
I:673249	2	2	2	2	2	2	2	2
I:673302	2	2	2	2	2	2	2	2
I:673657	2	2	2	2	2	2	2	2
I:674120	2	2	2	2	2	2	2	2
I:675993	2	2	2	2	2	2	2	2
I:676009	2	2	2	2	2	2	2	2
I:676380	2	2	2	2	2	2	2	2
I:676901	2	2	2	2	2	2	2	2
I:679015	2	2	2	2	2	2	2	2
I:680683	2	2	2	2	2	2	2	2
I:681129	2	2	2	2	2	2	2	2
I:681421	2	2	2	2	2	2	2	2
I:681506	2	2	2	2	2	2	2	2
I:682231	2	2	2	2	2	2	2	2
I:682474	2	2	2	2	2	2	2	2
I:683509	2	2	2	2	2	2	2	2
I:683528	2	2	2	2	2	2	2	2
I:684242	2	2	2	2	2	2	2	2
I:685776	2	2	2	2	2	2	2	2
I:686299	2	2	2	2	2	2	2	2
I:686318	2	2	2	2	2	2	2	2
I:686470	2	2	2	2	2	2	2	2
I:686471	2	2	2	2	2	2	2	2
I:686599	2	2	2	2	2	2	2	2
I:686898	2	2	2	2	2	2	2	2
I:687785	2	2	2	2	2	2	2	2
I:688849	2	2	2	2	2	2	2	2
I:689205	0	2	2	NA	NA	2	2	2
I:689206	NA	2	2	NA	NA	2	2	2
I:690344	2	2	2	2	2	2	2	2
I:690882	2	2	2	2	2	2	2	2
I:690926	2	2	2	2	2	2	2	2
I:691022	NA	2	2	2	2	2	2	2
I:691902	2	2	2	2	2	2	2	2
I:692104	2	2	2	2	2	2	2	2
I:692442	2	2	2	2	2	2	2	2
I:692466	2	2	2	2	2	2	2	2
I:692533	2	2	2	2	2	2	2	2
I:693387	2	2	2	2	2	2	2	2
I:693900	2	2	2	2	2	2	2	2
I:694739	2	2	2	2	2	2	2	2
I:695117	2	2	2	2	2	2	2	2
I:695458	2	2	2	2	2	2	2	2
I:695646	2	2	2	2	2	2	2	2
I:696458	2	2	2	2	2	2	2	2
I:697303	2	2	2	2	2	2	2	2
I:698073	2	2	2	2	2	2	2	2
I:698292	2	2	2	2	2	2	2	2
I:699741	2	2	2	2	2	2	2	2
I:699841	2	2	2	2	2	2	2	2
I:699885	2	2	2	2	2	2	2	2
I:700302	2	2	2	2	2	2	2	2
I:700344	2	2	2	2	2	2	2	2
I:701044	2	2	2	2	2	2	2	2
I:701365	2	2	2	2	2	2	2	2
I:702786	2	2	2	2	2	2	2	2
I:703211	2	2	2	2	2	2	2	2
I:703229	2	2	2	2	2	2	2	2
I:703258	2	2	2	2	2	2	2	2
I:704039	2	2	2	2	2	2	2	2
I:705761	2	2	2	2	2	2	2	2
I:706736	2	2	2	2	2	2	2	2
I:706848	2	2	2	2	2	2	2	2
I:707128	NA	2	2	2	2	2	2	2
I:709144	2	2	2	2	2	2	2	2
I:710325	2	2	2	2	2	2	2	2
I:710582	NA	2	2	2	2	2	2	2
I:710881	NA	2	2	2	2	2	2	2
I:710944	NA	2	NA	2	NA	2	2	2
I:711174	NA	2	2	2	2	2	2	2
I:711289	NA	2	2	2	2	2	2	2
I:711729	2	2	2	2	2	2	2	2
I:712107	2	2	2	2	2	2	2	2
I:712323	2	2	2	2	2	2	2	2
I:712881	NA	2	2	2	2	2	2	2
I:712899	NA	2	0	0	0	0	NA	2
I:712912	NA	0	2	0	0	2	2	0
I:713014	NA	2	2	2	2	2	2	2
I:713937	2	2	2	2	2	2	2	2
I:714079	2	2	2	2	2	2	2	2
I:714446	2	2	2	2	2	2	2	2
I:714684	2	2	2	2	2	2	2	2
I:714969	2	2	2	2	2	2	2	2
I:715523	2	2	2	2	2	2	2	2
I:716572	2	2	2	2	2	2	2	2
I:716854	2	2	2	2	2	2	2	2
I:716879	2	2	2	2	2	2	2	2
I:717703	2	2	2	2	2	2	2	2
I:717950	2	2	2	2	2	2	2	2
I:718119	2	2	NA	2	NA	NA	NA	2
I:718283	2	2	2	2	2	2	2	2
I:718286	2	2	2	2	2	2	2	2
I:718291	2	2	2	2	2	2	2	2
I:718535	0	2	2	2	NA	2	NA	NA
I:720712	NA	2	2	2	2	2	2	2
I:720784	NA	0	0	0	0	0	2	0
I:720799	NA	2	2	2	2	2	0	2
I:723010	2	2	2	2	2	2	2	2
I:723307	2	2	2	2	2	2	2	2
I:723725	2	2	2	2	2	2	2	2
I:724798	2	2	2	2	2	2	2	2
I:724936	2	2	2	2	2	2	2	2
I:724997	2	2	2	2	2	2	2	2
I:725506	2	2	2	2	2	2	2	2
I:725561	2	2	2	2	2	2	2	2
I:726212	2	2	2	2	2	2	2	2
I:726338	NA	NA	2	NA	2	2	2	NA
I:726375	NA	NA	NA	NA	NA	NA	2	NA
I:726788	NA	NA	NA	2	0	0	0	0
I:727137	NA	NA	NA	NA	NA	NA	2	NA
I:727173	NA	NA	NA	NA	NA	NA	2	NA
I:727461	2	2	2	2	2	2	2	2
I:728018	2	2	2	2	2	2	2	2
I:728191	2	2	2	2	2	2	2	2
I:728993	2	2	2	2	2	2	2	2
I:729529	2	2	2	2	2	2	2	2
I:729666	NA	NA	2	2	2	2	2	2
I:729712	NA	NA	NA	NA	0	2	NA	NA
I:731109	2	2	2	2	2	2	2	2
I:731267	2	2	2	2	2	2	2	2
I:731358	2	2	2	2	2	2	2	2
I:732696	2	2	2	2	2	2	2	2
I:733125	2	2	2	2	2	2	2	2
I:733195	2	2	2	2	2	2	2	2
I:734407	2	2	2	2	2	2	2	2
I:735662	NA	2	2	2	NA	2	NA	2
I:736055	2	2	2	2	2	2	2	2
I:736157	2	2	2	2	2	2	2	2
I:736803	NA	2	2	2	2	2	2	2
I:736843	NA	2	2	2	NA	2	2	2
I:737442	2	2	2	2	2	2	2	2
I:737554	2	2	2	2	2	2	2	2
I:737740	2	2	2	2	2	2	2	2
I:737977	2	2	2	2	2	2	2	2
I:738664	NA	2	2	2	2	2	2	2
I:738927	2	2	2	2	2	2	2	2
I:739238	2	2	2	2	2	2	2	2
I:739304	2	2	2	2	2	2	2	2
I:740527	2	2	2	2	2	2	2	2
I:740534	2	2	2	2	2	2	2	2
I:740536	2	2	2	2	2	2	2	2
I:740550	2	2	2	2	2	2	2	2
I:740877	2	2	2	2	2	2	2	2
I:742180	2	2	2	2	2	2	2	2
I:744859	2	2	2	2	2	2	2	2
I:745188	2	2	2	2	2	2	2	2
I:745354	2	2	2	2	2	2	2	2
I:745386	2	2	2	2	2	2	2	2
I:745395	2	2	2	2	2	2	2	2
I:745949	2	2	2	2	2	2	2	2
I:747872	NA	2	2	2	2	2	2	2
I:747911	NA	2	2	2	2	2	2	2
I:748277	NA	2	2	2	2	NA	2	2
I:748880	NA	2	2	2	2	2	2	2
I:748882	NA	2	2	2	2	2	2	2
I:749434	2	2	2	2	2	2	2	2
I:749585	NA	0	0	0	0	0	2	0
I:749868	2	2	2	2	2	2	2	2
I:749880	2	2	2	2	2	2	2	2
I:750426	2	2	2	2	2	2	2	2
I:750642	2	2	2	2	2	2	2	2
I:750764	2	2	2	2	2	2	2	2
I:751172	2	2	2	2	2	2	2	2
I:752258	NA	2	2	2	2	2	2	2
I:752260	NA	2	2	2	2	2	2	2
I:752880	2	2	2	2	2	2	2	2
I:753108	2	2	2	2	2	2	2	2
I:753109	2	2	2	2	2	2	2	2
I:753728	NA	2	2	2	2	2	2	2
I:754239	2	2	2	2	2	2	2	2
I:754607	NA	2	2	2	2	2	2	2
I:754630	NA	2	2	2	2	2	2	2
I:754961	2	2	2	2	2	2	2	2
I:755138	2	2	2	2	2	2	2	2
I:756092	2	2	2	2	2	2	2	2
I:756454	2	2	2	2	2	2	2	2
I:756694	2	2	2	2	2	2	2	2
I:757680	2	2	2	2	2	2	2	2
I:758794	NA	2	2	2	2	2	2	2
I:759006	NA	2	2	2	2	2	2	2
I:759290	NA	2	2	2	2	0	0	2
I:759441	NA	2	2	2	2	2	NA	2
I:759529	NA	2	2	2	2	2	2	2
I:760030	NA	2	2	2	2	2	2	2
I:760275	NA	2	2	2	2	2	2	2
I:760784	2	2	2	2	2	2	2	2
I:761876	NA	2	2	2	2	2	2	2
I:761991	NA	2	2	2	2	2	2	2
I:762201	NA	2	2	2	2	2	2	2
I:762312	NA	2	2	2	2	2	2	2
I:762423	NA	2	2	2	2	2	2	2
I:762426	NA	2	2	2	2	2	2	2
I:762436	NA	2	2	2	2	2	2	2
I:762514	NA	2	2	2	2	2	2	2
I:762964	NA	2	2	2	2	2	2	2
I:762969	NA	2	2	2	2	2	2	2
I:762974	NA	2	2	2	2	2	2	2
I:762978	NA	2	2	2	2	2	2	2
I:762980	NA	2	2	2	2	2	2	2
I:762985	NA	2	2	2	2	2	2	2
I:762988	NA	2	2	2	2	2	2	2
I:762992	NA	2	2	2	2	2	2	2
I:763162	2	2	2	2	2	2	2	2
I:763292	2	2	2	2	2	2	2	2
I:764113	2	2	2	2	2	2	2	2
I:764136	2	2	2	2	2	2	2	2
I:764440	2	2	2	2	2	2	2	2
I:764565	2	2	2	2	2	2	2	2
I:764938	2	2	2	2	2	2	2	2
I:765013	2	2	2	2	2	2	2	2
I:765673	2	2	2	2	2	2	2	2
I:766578	2	2	2	2	2	2	2	2
I:766641	2	2	2	2	2	2	2	2
I:767147	NA	2	0	NA	NA	2	NA	0
I:767672	2	2	2	2	2	2	2	2
I:767673	2	2	2	2	2	2	2	2
I:768368	0	0	NA	NA	NA	NA	NA	2
I:769113	NA	NA	NA	NA	NA	NA	2	NA
I:769121	NA	NA	NA	NA	NA	NA	2	NA
I:769127	NA	0	0	0	0	0	2	0
I:769135	NA	NA	NA	NA	NA	NA	2	0
I:769440	2	2	2	2	2	2	2	2
I:770041	NA	0	0	0	2	2	0	0
I:770278	2	2	2	2	2	2	2	2
I:770442	2	2	2	2	2	2	2	2
I:770796	2	2	2	2	2	2	2	2
I:771595	2	2	2	2	2	2	2	2
I:772008	2	2	2	2	2	2	2	2
I:772170	2	2	2	2	2	2	2	2
I:772171	2	2	2	2	2	2	2	2
I:772249	2	2	2	2	2	2	2	2
I:772485	2	2	2	2	2	2	2	2
I:772649	2	2	2	2	2	2	2	2
I:773620	2	2	2	2	2	2	2	2
I:773797	2	2	2	2	2	2	2	2
I:775064	2	2	2	2	2	2	2	2
I:775272	2	2	2	2	2	2	2	2
I:776020	2	2	2	2	2	2	2	2
I:776607	2	2	2	2	2	2	2	2
I:776859	2	2	2	2	2	2	2	2
I:776894	2	2	2	2	2	2	2	2
I:777408	2	2	2	2	2	2	2	2
I:778132	2	2	2	2	2	2	2	2
I:778856	2	2	2	2	2	2	2	2
I:780096	2	2	2	2	2	2	2	2
I:780818	2	2	2	2	2	2	2	2
I:781712	NA	2	2	2	2	2	2	2
I:781713	NA	2	2	2	2	2	2	2
I:781717	NA	2	2	2	2	2	2	2
I:781719	2	2	2	2	2	2	2	2
I:782350	2	2	2	2	2	2	2	2
I:782669	2	2	2	2	2	2	2	2
I:782795	2	2	2	2	2	2	2	2
I:784020	2	2	2	2	2	NA	NA	2
I:784189	2	2	2	2	2	2	2	2
I:784430	2	2	2	2	2	2	2	2
I:784894	2	2	2	2	2	2	2	2
I:785357	NA	2	2	2	2	2	2	2
I:785523	2	2	2	2	2	2	2	2
I:785531	2	2	2	2	2	2	2	2
I:785577	2	2	2	2	2	2	2	2
I:786057	2	2	2	2	2	2	2	2
I:786643	2	2	2	2	2	2	2	2
I:786996	2	2	2	2	2	2	2	2
I:787282	2	2	2	2	2	2	2	2
I:787805	2	2	2	2	2	2	2	2
I:789019	NA	2	2	2	2	2	2	2
I:789105	NA	2	2	2	2	2	2	2
I:789449	2	2	2	2	2	2	2	2
I:790580	2	2	2	2	2	2	2	2
I:790790	2	2	2	2	2	2	2	2
I:792148	2	2	2	2	2	2	2	2
I:792642	2	2	2	2	2	2	2	2
I:792917	2	2	2	2	2	2	2	2
I:792961	2	2	2	2	2	2	2	2
I:793296	2	2	2	2	2	2	2	2
I:793308	2	NA	NA	NA	2	2	2	2
I:793394	2	NA	NA	NA	2	2	2	2
I:793402	2	NA	NA	NA	2	NA	NA	2
I:793426	2	NA	NA	NA	NA	NA	NA	NA
I:793434	2	NA	NA	NA	NA	NA	NA	NA
I:793789	NA	2	2	2	2	2	2	2
I:794429	2	2	2	2	2	2	2	2
I:794675	2	2	2	2	2	2	2	2
I:797031	NA	2	2	2	2	2	2	2
I:797885	2	2	2	2	2	2	2	2
I:798410	2	2	2	2	2	2	2	2
I:798967	2	2	2	2	2	2	2	2
I:799544	NA	2	NA	NA	NA	NA	2	NA
I:801811	2	2	2	2	2	2	2	2
I:802043	2	2	2	2	2	2	2	2
I:802099	2	2	2	2	2	2	2	2
I:802165	2	NA	NA	NA	2	NA	NA	NA
I:802169	2	NA	NA	NA	2	NA	NA	NA
I:802175	NA	NA	NA	NA	2	NA	NA	NA
I:802289	2	2	2	2	0	2	0	2
I:802944	2	2	2	2	2	2	2	2
I:803154	2	2	2	2	2	2	2	2
I:804635	2	2	2	2	2	2	2	2
I:804637	2	2	2	2	2	2	2	2
I:804911	2	2	2	2	2	2	2	2
I:805324	2	2	2	2	2	2	2	2
I:807155	2	2	2	2	2	2	2	2
I:807385	2	2	2	2	2	2	2	2
I:807717	2	2	2	2	2	2	2	2
I:809000	2	2	2	2	2	2	2	2
I:809482	2	2	2	2	2	2	2	2
I:810096	2	2	2	2	2	2	2	2
I:810323	2	2	2	2	2	2	2	2
I:810712	2	2	2	2	2	2	2	2
I:812669	2	2	2	2	2	2	2	2
I:812795	2	2	2	2	2	2	2	2
I:812985	2	2	2	2	2	2	2	2
I:814863	2	2	2	2	2	2	2	2
I:815735	2	2	2	2	2	2	2	2
I:817105	2	2	2	2	2	2	2	2
I:817444	2	2	2	2	2	2	2	2
I:820689	2	2	2	2	2	2	2	2
I:820730	2	2	2	2	2	2	2	2
I:826480	2	2	2	2	2	2	2	2
I:828621	2	2	2	2	2	2	2	2
I:829401	2	2	2	2	2	2	2	2
I:830294	2	2	2	2	2	2	2	2
I:830641	2	2	2	2	2	2	2	2
I:830731	2	2	2	2	2	2	2	2
I:830776	2	2	2	2	2	2	2	2
I:830861	2	2	2	2	2	2	2	2
I:831574	2	2	2	2	2	2	2	2
I:834523	2	2	2	2	2	2	2	2
I:835418	2	2	2	2	2	2	2	2
I:835454	2	2	2	2	2	2	2	2
I:835919	NA	2	2	2	2	2	2	2
I:839796	2	2	2	2	2	2	2	2
I:843500	2	2	2	2	2	2	2	2
I:845116	2	2	2	2	2	2	2	2
I:845336	2	2	2	2	2	2	2	2
I:845636	2	2	2	2	2	2	2	2
I:846628	2	2	2	2	2	2	2	2
I:848018	NA	2	2	2	2	2	2	2
I:848030	NA	2	2	2	2	2	2	2
I:848161	2	2	2	2	2	2	2	2
I:848628	2	2	2	2	2	2	2	2
I:848694	2	2	2	2	2	2	2	2
I:848876	2	2	2	2	2	2	2	2
I:849158	2	2	2	2	2	2	2	2
I:849676	2	2	2	2	2	2	2	2
I:850814	2	2	2	2	2	2	2	2
I:850969	2	2	2	2	2	2	2	2
I:851615	2	2	2	2	2	2	2	2
I:854002	2	2	2	2	2	2	2	2
I:854358	2	NA	NA	2	NA	NA	NA	NA
I:854395	2	NA	NA	NA	NA	NA	NA	NA
I:857847	2	2	2	2	2	2	2	2
I:857961	2	NA	NA	NA	NA	NA	NA	NA
I:860115	2	2	2	2	2	2	2	2
I:860418	2	2	2	2	2	2	2	2
I:860425	2	2	2	2	2	2	2	2
I:861242	NA	NA	NA	2	NA	NA	NA	2
I:861277	2	0	NA	0	0	0	0	0
I:861284	2	0	NA	0	0	0	0	0
I:861313	2	0	0	0	0	0	0	NA
I:861765	2	2	2	2	2	2	2	2
I:861871	2	2	2	2	2	2	2	2
I:862135	2	NA	NA	NA	NA	NA	NA	2
I:862461	2	2	2	2	2	2	2	2
I:862650	2	2	2	2	2	2	2	2
I:862883	2	2	2	2	2	2	2	2
I:862919	2	2	2	2	2	2	2	2
I:863161	2	2	2	2	2	2	2	2
I:863586	2	2	2	2	2	2	2	2
I:864344	2	2	2	2	2	2	2	2
I:864508	2	2	2	2	2	2	2	2
I:865267	2	2	2	2	2	2	2	2
I:866106	2	NA	NA	NA	NA	NA	NA	NA
I:866374	2	2	2	2	2	2	2	2
I:867257	2	2	2	2	2	2	2	2
I:867435	2	2	2	2	2	2	2	2
I:867683	2	NA	NA	NA	NA	NA	NA	NA
I:868376	2	2	2	2	2	2	2	2
I:868694	2	2	2	2	2	2	2	2
