Orthogroup	CGC2	N2	AF16	CGC2_counts	AF16_counts	N2_chrom	N2_start	N2_end	N2_strand	N2_alias	N2_alias2	AF16_length	CGC2_length	N2_length	AF16_acc	CGC2_acc	AF16_deviation	CGC2_deviation	class
OG0007182	g834.t1	Transcript_Y74C10AR.3a.1	Transcript_CBG03989.1	1	1	I	2472060	2485391	-	abtm-1	Y74C10AR.3	704	704	704	1	1	0	0	Identical
OG0007181	g833.t1	Transcript_Y74C10AR.1a.1	Transcript_CBG03991.1	1	1	I	2485861	2489787	+	eif-3.I	Y74C10AR.1	327	327	327	1	1	0	0	Identical
OG0007180	g831.t1	Transcript_Y23H5B.5.1	Transcript_CBG03993.1	1	1	I	2498134	2506259	+	Y23H5B.5	NA	559	559	561	0.996434937611408	0.996434937611408	0.00356506238859178	0.00356506238859178	Near-identical
OG0007179	g830.t1	Transcript_Y23H5B.4.1	Transcript_CBG03995.1	1	1	I	2533268	2542114	+	dmsr-2	Y23H5B.4	407	407	407	1	1	0	0	Identical
OG0007131	g704.t2	Transcript_Y23H5B.3.1	Transcript_CBG25260.1	1	1	I	2544749	2546195	+	Y23H5B.3	NA	204	204	196	1.04081632653061	1.04081632653061	0.0408163265306123	0.0408163265306123	Near-identical
OG0007132	g705.t1	Transcript_Y23H5B.8.1	Transcript_CBG04153.1	1	1	I	2546386	2548399	-	Y23H5B.8	NA	87	94	174	0.5	0.540229885057471	0.5	0.459770114942529	Deviated (Concordant)
OG0007128	g699.t1	Transcript_C55C2.4.1	Transcript_CBG04162.1	1	1	I	2558176	2560189	+	C55C2.4	NA	244	244	235	1.03829787234043	1.03829787234043	0.0382978723404255	0.0382978723404255	Near-identical
OG0007127	g698.t1	Transcript_C55C2.1.1	Transcript_CBG04163.1	1	1	I	2568860	2571059	+	scrt-1	C55C2.1	185	185	178	1.03932584269663	1.03932584269663	0.0393258426966292	0.0393258426966292	Near-identical
OG0007126	g697.t3	Transcript_C55C2.5a.1	Transcript_CBG04164.1	1	1	I	2571740	2576020	-	aat-5	C55C2.5	534	537	537	0.994413407821229	1	0.005586592178771	0	Identical
OG0007125	g696.t1	Transcript_K07A3.1a.1	Transcript_CBG04165.1	1	1	I	2581015	2586124	-	fbp-1	K07A3.1	341	341	341	1	1	0	0	Identical
OG0007124	g695.t1	Transcript_K07A3.2a.1	Transcript_CBG04166.1	1	1	I	2587527	2595294	-	ptr-12	K07A3.2	898	898	901	0.996670366259711	0.996670366259711	0.00332963374028861	0.00332963374028861	Near-identical
OG0007123	g694.t1	Transcript_K07A3.3b.1	Transcript_CBG04167.1	1	1	I	2599979	2602650	+	K07A3.3	NA	518	519	518	1	1.0019305019305	0	0.00193050193050204	Identical
OG0007075	g593.t1	Transcript_Y23H5A.3.1	Transcript_CBG14989.1	1	1	I	2620650	2621859	+	pid-3	Y23H5A.3	304	304	307	0.990228013029316	0.990228013029316	0.00977198697068404	0.00977198697068404	Near-identical
OG0007076	g596.t1	Transcript_F40E3.2.1	Transcript_CBG04127.1	1	1	I	2642724	2643778	+	mage-1	F40E3.2	255	255	253	1.00790513833992	1.00790513833992	0.0079051383399209	0.0079051383399209	Near-identical
OG0007086	g619.t1	Transcript_F32B5.8a.1	Transcript_CBG04105.1	1	1	I	2686640	2689429	-	cpz-1	F32B5.8	306	306	306	1	1	0	0	Identical
OG0007085	g615.t1	Transcript_F32B5.2.1	Transcript_CBG04110.1	1	1	I	2697399	2699999	+	F32B5.2	NA	352	352	347	1.01440922190202	1.01440922190202	0.0144092219020173	0.0144092219020173	Near-identical
OG0007084	g613.t1	Transcript_Y71F9B.16a.1	Transcript_CBG29975.1	1	1	I	2718027	2721475	-	dnj-30	Y71F9B.16	238	238	238	1	1	0	0	Identical
OG0007083	g611.t1	Transcript_Y71F9B.4.1	Transcript_CBG04114.1	1	1	I	2727014	2727545	+	snr-7	Y71F9B.4	79	79	77	1.02597402597403	1.02597402597403	0.025974025974026	0.025974025974026	Near-identical
OG0007082	g609.t1	Transcript_Y71F9B.3.1	Transcript_CBG04115.1	1	1	I	2730004	2731453	+	yop-1	Y71F9B.3	184	184	183	1.00546448087432	1.00546448087432	0.00546448087431695	0.00546448087431695	Near-identical
OG0007081	g608.t1	Transcript_Y71F9B.2a.1	Transcript_CBG04116.1	1	1	I	2731562	2735371	+	Y71F9B.2	NA	321	321	321	1	1	0	0	Identical
OG0007080	g602.t1	Transcript_Y71F9B.1.1	Transcript_CBG29823.1	1	1	I	2774912	2775421	+	Y71F9B.1	NA	140	140	139	1.00719424460432	1.00719424460432	0.0071942446043165	0.0071942446043165	Near-identical
OG0007079	g600.t1	Transcript_Y71F9B.13a.1	Transcript_CBG04123.1	1	1	I	2776370	2778719	-	Y71F9B.13	NA	219	242	220	0.995454545454545	1.1	0.00454545454545452	0.1	Near-identical
OG0006672	g622.t1	Transcript_W03D8.8.1	Transcript_CBG04103.1	1	1	I	2791687	2794976	+	W03D8.8	NA	431	431	430	1.00232558139535	1.00232558139535	0.00232558139534889	0.00232558139534889	Near-identical
OG0007087	g627.t2	Transcript_W03D8.11.1	Transcript_CBG04098.1	1	1	I	2818744	2820860	+	W03D8.11	NA	234	234	237	0.987341772151899	0.987341772151899	0.0126582278481012	0.0126582278481012	Near-identical
OG0007088	g629.t2	Transcript_W10C8.2.1	Transcript_CBG04236.1	1	1	I	2822243	2830311	-	pop-1	W10C8.2	439	439	438	1.00228310502283	1.00228310502283	0.00228310502283113	0.00228310502283113	Near-identical
OG0007089	g630.t1	Transcript_W10C8.4a.1	Transcript_CBG04233.1	1	1	I	2851957	2853903	-	W10C8.4	NA	212	212	212	1	1	0	0	Identical
OG0007090	g632.t1	Transcript_W10C8.6.1	Transcript_CBG04231.1	1	1	I	2858521	2859913	-	W10C8.6	NA	84	84	84	1	1	0	0	Identical
OG0007091	g635.t1	Transcript_Y71F9AL.13a.1	Transcript_CBG04228.1	1	1	I	2875398	2876308	-	rpl-1	Y71F9AL.13	216	216	216	1	1	0	0	Identical
OG0007092	g636.t1	Transcript_Y71F9AL.9.1	Transcript_CBG04227.1	1	1	I	2876932	2878523	+	Y71F9AL.9	NA	314	314	314	1	1	0	0	Identical
OG0007093	g637.t1	Transcript_Y71F9AL.8.1	Transcript_CBG04226.1	1	1	I	2878578	2880930	+	Y71F9AL.8	NA	332	332	332	1	1	0	0	Identical
OG0007094	g639.t1	Transcript_Y71F9AL.16.1	Transcript_CBG04224.1	1	1	I	2883549	2893718	-	arx-1	Y71F9AL.16	426	426	425	1.00235294117647	1.00235294117647	0.00235294117647067	0.00235294117647067	Near-identical
OG0007095	g641.t1	Transcript_Y71F9AL.17.1	Transcript_CBG04223.1	1	1	I	2895329	2900860	-	copa-1	Y71F9AL.17	1230	1231	1232	0.998376623376623	0.999188311688312	0.00162337662337664	0.000811688311688319	Near-identical
OG0007096	g644.t1	Transcript_Y71F9AL.1.1	Transcript_CBG04220.1	1	1	I	2925239	2928134	+	Y71F9AL.1	NA	434	434	432	1.00462962962963	1.00462962962963	0.00462962962962954	0.00462962962962954	Near-identical
OG0007097	g645.t1	Transcript_Y71F9AM.6.1	Transcript_CBG04219.1	1	1	I	2928395	2929628	+	trap-1	Y71F9AM.6	257	257	257	1	1	0	0	Identical
OG0007099	g651.t1	Transcript_Y71F9AR.1.1	Transcript_CBG04211.1	1	1	I	2949601	2957910	-	bam-2	Y71F9AR.1	1007	1007	1007	1	1	0	0	Identical
OG0007113	g675.t1	Transcript_Y71F9AR.4.1	Transcript_CBG31366.1	1	1	I	2981657	2983076	-	Y71F9AR.4	NA	113	113	115	0.982608695652174	0.982608695652174	0.0173913043478261	0.0173913043478261	Near-identical
OG0007112	g674.t1	Transcript_Y71F9AR.2.1	Transcript_CBG04185.3	1	1	I	2983203	2985178	-	Y71F9AR.2	NA	244	244	244	1	1	0	0	Identical
OG0007111	g673.t1	Transcript_Y71F9AR.3.1	Transcript_CBG04186.1	1	1	I	2986104	2995914	-	supr-1	Y71F9AR.3	801	801	746	1.07372654155496	1.07372654155496	0.0737265415549597	0.0737265415549597	Deviated (Concordant)
OG0006677	g672.t1	Transcript_Y54E10BL.4.1	Transcript_CBG04187.1	1	1	I	2996488	3001382	+	dnj-28	Y54E10BL.4	484	488	494	0.979757085020243	0.987854251012146	0.0202429149797571	0.0121457489878543	Near-identical
OG0007110	g671.t1	Transcript_Y54E10BL.5.1	Transcript_CBG04188.1	1	1	I	3001406	3002847	-	nduf-5	Y54E10BL.5	121	121	121	1	1	0	0	Identical
OG0007108	g669.t1	Transcript_Y54E10BL.6.1	Transcript_CBG04190.1	1	1	I	3005403	3013448	-	mek-2	Y54E10BL.6	387	164	387	1	0.423772609819121	0	0.576227390180879	Identical
OG0007109	g670.t1	Transcript_Y54E10BL.2.1	Transcript_CBG04191.1	1	1	I	3010684	3011665	+	col-48	Y54E10BL.2	285	285	285	1	1	0	0	Identical
OG0007107	g668.t1	Transcript_Y54E10BR.4.1	Transcript_CBG04192.1	1	1	I	3015742	3021531	+	Y54E10BR.4	NA	368	414	364	1.01098901098901	1.13736263736264	0.0109890109890109	0.137362637362637	Near-identical
OG0007106	g667.t1	Transcript_Y54E10BR.3.1	Transcript_CBG04193.1	1	1	I	3021651	3028396	+	Y54E10BR.3	NA	271	271	304	0.891447368421053	0.891447368421053	0.108552631578947	0.108552631578947	Deviated (Concordant)
OG0007105	g665.t1	Transcript_Y54E10BR.6.1	Transcript_CBG04195.1	1	1	I	3031338	3032938	-	rpb-7	Y54E10BR.6	174	174	197	0.883248730964467	0.883248730964467	0.116751269035533	0.116751269035533	Deviated (Concordant)
OG0007104	g663.t1	Transcript_Y54E10BR.7.1	Transcript_CBG04197.1	1	1	I	3034716	3047794	-	mod-5	Y54E10BR.7	671	671	671	1	1	0	0	Identical
OG0007102	g661.t1	Transcript_Y54E10BR.8.1	Transcript_CBG04199.1	1	1	I	3052048	3059165	-	ztf-23	Y54E10BR.8	411	411	419	0.98090692124105	0.98090692124105	0.0190930787589498	0.0190930787589498	Near-identical
OG0006675	g659.t1	Transcript_M01B12.3.1	Transcript_CBG04201.1	1	1	I	3069325	3070150	-	arx-7	M01B12.3	152	152	152	1	1	0	0	Identical
OG0007101	g655.t1	Transcript_C45E1.5.1	Transcript_CBG25266.1	1	1	I	3109607	3110781	-	C45E1.5	NA	152	152	103	1.47572815533981	1.47572815533981	0.475728155339806	0.475728155339806	Deviated (Concordant)
OG0007100	g653.t1	Transcript_C45E1.4.1	Transcript_CBG04207.1	1	1	I	3115036	3117628	-	C45E1.4	NA	160	160	158	1.0126582278481	1.0126582278481	0.0126582278481013	0.0126582278481013	Near-identical
OG0007114	g677.t1	Transcript_K09H9.3.1	Transcript_CBG04182.1	1	1	I	3137185	3138447	+	col-49	K09H9.3	283	283	283	1	1	0	0	Identical
OG0007115	g678.t1	Transcript_K09H9.8.1	Transcript_CBG04181.1	1	1	I	3138541	3140584	-	K09H9.8	NA	200	200	200	1	1	0	0	Identical
OG0007116	g682.t1	Transcript_K09H9.5.1	Transcript_CBG04178.1	1	1	I	3141704	3143175	-	K09H9.5	NA	170	170	173	0.982658959537572	0.982658959537572	0.0173410404624278	0.0173410404624278	Near-identical
OG0007117	g683.t1	Transcript_K09H9.6.1	Transcript_CBG04177.1	1	1	I	3144411	3147793	-	lpd-6	K09H9.6	585	585	573	1.02094240837696	1.02094240837696	0.0209424083769634	0.0209424083769634	Near-identical
OG0007118	g684.t1	Transcript_K09H9.2.1	Transcript_CBG04176a.1	1	1	I	3148014	3150344	+	dscc-1	K09H9.2	457	467	443	1.03160270880361	1.05417607223476	0.0316027088036117	0.0541760722347631	Near-identical
OG0007119	g687.t1	Transcript_Y54E10A.7.1	Transcript_CBG04173.1	1	1	I	3162813	3163585	+	mrpl-17	Y54E10A.7	192	192	194	0.989690721649485	0.989690721649485	0.0103092783505154	0.0103092783505154	Near-identical
OG0007120	g688.t1	Transcript_Y54E10A.6.1	Transcript_CBG04172.1	1	1	I	3163688	3168057	+	Y54E10A.6	NA	507	507	507	1	1	0	0	Identical
OG0007121	g689.t2	Transcript_Y54E10A.5.1	Transcript_CBG04171.1	1	1	I	3168193	3171230	+	dnc-6	Y54E10A.5	173	201	180	0.961111111111111	1.11666666666667	0.0388888888888889	0.116666666666667	Near-identical
OG0007122	g693.t1	Transcript_Y54E10A.17b.1	Transcript_CBG04168b.1	1	1	I	3206762	3210272	+	Y54E10A.17	NA	205	226	198	1.03535353535354	1.14141414141414	0.0353535353535352	0.141414141414141	Near-identical
OG0007069	g584.t1	Transcript_Y54E10A.15.1	Transcript_CBG14978.1	1	1	I	3223160	3228104	-	cdt-1	Y54E10A.15	701	701	684	1.02485380116959	1.02485380116959	0.0248538011695907	0.0248538011695907	Near-identical
OG0007070	g585.t1	Transcript_Y54E10A.3.1	Transcript_CBG14979.1	1	1	I	3229431	3233286	+	txl-1	Y54E10A.3	283	315	284	0.996478873239437	1.10915492957746	0.00352112676056338	0.109154929577465	Near-identical
OG0007071	g586.t1	Transcript_Y54E10A.2.1	Transcript_CBG14980a.1	1	1	I	3233391	3256077	+	cogc-1	Y54E10A.2	791	788	787	1.00508259212198	1.0012706480305	0.00508259212198214	0.00127064803049559	Near-identical
OG0007072	g587.t1	Transcript_Y54E10A.16.1	Transcript_CBG14981.1	1	1	I	3244151	3246073	-	mab-31	Y54E10A.16	427	427	427	1	1	0	0	Identical
OG0007073	g588.t2	Transcript_Y44E3B.2.1	Transcript_CBG14982.1	1	1	I	3259797	3264283	+	tyr-5	Y44E3B.2	474	474	477	0.993710691823899	0.993710691823899	0.00628930817610063	0.00628930817610063	Near-identical
OG0007074	g589.t1	Transcript_W01B11.3.1	Transcript_CBG14983.1	1	1	I	3267094	3269112	+	nol-58	W01B11.3	483	484	487	0.991786447638604	0.993839835728953	0.00821355236139631	0.00616016427104726	Near-identical
OG0007067	g580.t1	Transcript_W01B11.6.1	Transcript_CBG14973.1	1	1	I	3293184	3294356	-	W01B11.6	NA	109	109	109	1	1	0	0	Identical
OG0007066	g577.t1	Transcript_Y44E3A.3.1	Transcript_CBG14970.1	1	1	I	3317978	3318584	-	trx-4	Y44E3A.3	107	107	107	1	1	0	0	Identical
OG0007065	g576.t2	Transcript_Y44E3A.4.1	Transcript_CBG14969.1	1	1	I	3318830	3330673	-	cdap-2	Y44E3A.4	553	553	551	1.00362976406534	1.00362976406534	0.00362976406533577	0.00362976406533577	Near-identical
OG0007064	g571.t1	Transcript_W05F2.7.1	Transcript_CBG14963.1	1	1	I	3352434	3359487	+	W05F2.7	NA	1212	1210	1227	0.987775061124694	0.986145069274654	0.0122249388753056	0.0138549307253464	Near-identical
OG0007063	g570.t1	Transcript_W05F2.3.1	Transcript_CBG14962.1	1	1	I	3367640	3368550	-	W05F2.3	NA	223	223	222	1.0045045045045	1.0045045045045	0.00450450450450446	0.00450450450450446	Near-identical
OG0007058	g563.t2	Transcript_K03E5.1.1	Transcript_CBG14955.1	1	1	I	3427148	3433207	+	neto-1	K03E5.1	367	367	368	0.997282608695652	0.997282608695652	0.00271739130434778	0.00271739130434778	Near-identical
OG0007059	g564.t1	Transcript_Y47G6A.12.1	Transcript_CBG14956.1	1	1	I	3433158	3438543	-	sep-1	Y47G6A.12	1234	1234	1262	0.977812995245642	0.977812995245642	0.0221870047543582	0.0221870047543582	Near-identical
OG0007060	g565.t2	Transcript_Y47G6A.28.1	Transcript_CBG14957.1	1	1	I	3439099	3449175	+	nefr-1	Y47G6A.28	809	788	641	1.26209048361934	1.22932917316693	0.262090483619345	0.229329173166927	Deviated (Concordant)
OG0007061	g566.t1	Transcript_Y47G6A.13.1	Transcript_CBG14958.1	1	1	I	3439364	3442222	-	Y47G6A.13	NA	460	475	468	0.982905982905983	1.01495726495726	0.0170940170940171	0.0149572649572649	Near-identical
OG0007062	g567.t1	Transcript_Y47G6A.11.1	Transcript_CBG14959.1	1	1	I	3449326	3462174	+	msh-6	Y47G6A.11	1185	1185	1186	0.999156829679595	0.999156829679595	0.000843170320404707	0.000843170320404707	Near-identical
OG0007057	g557.t1	Transcript_Y47G6A.10.1	Transcript_CBG14947.1	1	1	I	3467132	3478517	+	spg-7	Y47G6A.10	779	779	782	0.99616368286445	0.99616368286445	0.00383631713554988	0.00383631713554988	Near-identical
OG0007056	g556.t2	Transcript_Y47G6A.9.1	Transcript_CBG14946.1	1	1	I	3479353	3481715	+	Y47G6A.9	NA	221	221	221	1	1	0	0	Identical
OG0007055	g555.t1	Transcript_Y47G6A.8.1	Transcript_CBG14945.1	1	1	I	3481997	3484500	+	crn-1	Y47G6A.8	382	382	382	1	1	0	0	Identical
OG0007054	g552.t1	Transcript_Y47G6A.17.1	Transcript_CBG14942.1	1	1	I	3487804	3499706	-	ccep-290	Y47G6A.17	1763	1763	1736	1.01555299539171	1.01555299539171	0.0155529953917051	0.0155529953917051	Near-identical
OG0007053	g549.t1	Transcript_Y47G6A.6.1	Transcript_CBG14939.1	1	1	I	3516450	3523418	+	pcaf-1	Y47G6A.6	796	781	767	1.03780964797914	1.01825293350717	0.0378096479791394	0.0182529335071708	Near-identical
OG0007052	g546.t1	Transcript_Y47G6A.20b.1	Transcript_CBG14936a.1	1	1	I	3539553	3546910	-	rnp-6	Y47G6A.20	760	760	749	1.01468624833111	1.01468624833111	0.0146862483311081	0.0146862483311081	Near-identical
OG0007051	g545.t1	Transcript_Y47G6A.4.1	Transcript_CBG14935.1	1	1	I	3547071	3552005	+	rde-10	Y47G6A.4	663	663	627	1.05741626794258	1.05741626794258	0.0574162679425838	0.0574162679425838	Deviated (Concordant)
OG0006671	g544.t1	Transcript_Y47G6A.21.1	Transcript_CBG14934.1	1	1	I	3551949	3559807	-	Y47G6A.21	NA	255	255	255	1	1	0	0	Identical
OG0006670	g543.t1	Transcript_Y47G6A.22.1	Transcript_CBG14933.1	1	1	I	3559934	3562851	-	Y47G6A.22	NA	254	254	254	1	1	0	0	Identical
OG0007050	g542.t1	Transcript_Y47G6A.33.1	Transcript_CBG14932.1	1	1	I	3564040	3565068	+	Y47G6A.33	NA	111	111	112	0.991071428571429	0.991071428571429	0.0089285714285714	0.0089285714285714	Near-identical
OG0007049	g540.t2	Transcript_Y47G6A.3.1	Transcript_CBG14930.1	1	1	I	3601291	3602908	+	Y47G6A.3	NA	205	207	208	0.985576923076923	0.995192307692308	0.0144230769230769	0.00480769230769229	Near-identical
OG0007429	g1412.t1	Transcript_Y47G6A.31.1	Transcript_CBG11962.2	1	1	I	3603338	3604537	+	Y47G6A.31	NA	189	236	185	1.02162162162162	1.27567567567568	0.0216216216216216	0.275675675675676	Near-identical
OG0012928	g16260.t1	Transcript_Y47G6A.25.1	Transcript_CBG31371.1	1	1	I	3606407	3608345	-	Y47G6A.25	NA	448	448	440	1.01818181818182	1.01818181818182	0.0181818181818181	0.0181818181818181	Near-identical
OG0007430	g1416.t1	Transcript_Y47G6A.1.1	Transcript_CBG11965.1	1	1	I	3611942	3618317	+	inx-21	Y47G6A.1	497	497	481	1.03326403326403	1.03326403326403	0.0332640332640333	0.0332640332640333	Near-identical
OG0007441	g1440.t1	Transcript_Y47G6A.32.1	Transcript_CBG11991.1	1	1	I	3620537	3625570	+	Y47G6A.32	NA	193	237	198	0.974747474747475	1.1969696969697	0.0252525252525253	0.196969696969697	Near-identical
OG0007439	g1435.t1	Transcript_T28F2.5.1	Transcript_CBG11986.1	1	1	I	3641651	3647082	-	ccb-1	T28F2.5	523	523	526	0.994296577946768	0.994296577946768	0.00570342205323193	0.00570342205323193	Near-identical
OG0006601	g1433.t1	Transcript_T28F2.8.1	Transcript_CBG11984.1	1	1	I	3653997	3655265	+	col-51	T28F2.8	358	358	422	0.848341232227488	0.848341232227488	0.151658767772512	0.151658767772512	Deviated (Concordant)
OG0007438	g1432.t1	Transcript_T28F2.7.1	Transcript_CBG11983a.1	1	1	I	3655413	3662183	-	acd-5	T28F2.7	713	713	714	0.99859943977591	0.99859943977591	0.00140056022408963	0.00140056022408963	Near-identical
OG0007463	g1475.t1	Transcript_D1037.2.1	Transcript_CBG12028b.1	1	1	I	3666490	3671700	-	smp-2	D1037.2	673	673	649	1.03697996918336	1.03697996918336	0.036979969183359	0.036979969183359	Near-identical
OG0006685	g1474.t1	Transcript_D1037.3.1	Transcript_CBG12026.1	1	1	I	3680180	3680927	-	ftn-2	D1037.3	170	208	170	1	1.22352941176471	0	0.223529411764706	Identical
OG0007462	g1473.t1	Transcript_D1037.4.1	Transcript_CBG12025.1	1	1	I	3682890	3684086	-	rab-8	D1037.4	211	211	211	1	1	0	0	Identical
OG0007461	g1472.t1	Transcript_D1037.1.1	Transcript_CBG12024b.1	1	1	I	3684781	3690347	+	D1037.1	NA	807	806	786	1.02671755725191	1.02544529262087	0.0267175572519085	0.025445292620865	Near-identical
OG0007460	g1471.t1	Transcript_D1037.5.1	Transcript_CBG12023.1	1	1	I	3690145	3694021	-	ipla-4	D1037.5	558	529	557	1.00179533213645	0.949730700179533	0.00179533213644523	0.0502692998204668	Near-identical
OG0007459	g1470.t1	Transcript_H26D21.2.1	Transcript_CBG12022.1	1	1	I	3694296	3697551	-	msh-2	H26D21.2	848	849	849	0.998822143698469	1	0.00117785630153122	0	Identical
OG0007458	g1469.t1	Transcript_H26D21.1.1	Transcript_CBG12021a.1	1	1	I	3698102	3699300	+	hus-1	H26D21.1	277	277	277	1	1	0	0	Identical
OG0007457	g1468.t1	Transcript_F21A9.2.1	Transcript_CBG12020.1	1	1	I	3706030	3709435	-	F21A9.2	NA	408	408	392	1.04081632653061	1.04081632653061	0.0408163265306123	0.0408163265306123	Near-identical
OG0007456	g1466.t1	Transcript_T12F5.4.1	Transcript_CBG12017a.1	1	1	I	3713449	3721157	-	lin-59	T12F5.4	1296	1296	1312	0.98780487804878	0.98780487804878	0.0121951219512195	0.0121951219512195	Near-identical
OG0007455	g1465.t1	Transcript_T12F5.3.1	Transcript_CBG12015.1	1	1	I	3727027	3731179	+	glh-4	T12F5.3	1136	1136	1156	0.982698961937716	0.982698961937716	0.0173010380622838	0.0173010380622838	Near-identical
OG0007443	g1443.t1	Transcript_T12F5.1.1	Transcript_CBG11994.1	1	1	I	3741451	3742647	+	sld-2	T12F5.1	256	256	249	1.0281124497992	1.0281124497992	0.0281124497991967	0.0281124497991967	Near-identical
OG0007444	g1444.t1	Transcript_Y8G1A.2.1	Transcript_CBG11995.1	1	1	I	3748523	3753958	-	inx-13	Y8G1A.2	385	385	385	1	1	0	0	Identical
OG0007445	g1445.t1	Transcript_ZK770.3.1	Transcript_CBG11996.1	1	1	I	3755488	3759039	-	inx-12	ZK770.3	408	408	408	1	1	0	0	Identical
OG0007446	g1446.t1	Transcript_ZK770.1.1	Transcript_CBG11997.1	1	1	I	3769672	3774005	+	asic-1	ZK770.1	823	823	823	1	1	0	0	Identical
OG0007447	g1448.t1	Transcript_C32E8.7.1	Transcript_CBG12000.1	1	1	I	3778089	3781690	-	ric-19	C32E8.7	435	435	430	1.01162790697674	1.01162790697674	0.0116279069767442	0.0116279069767442	Near-identical
OG0007448	g1449.t1	Transcript_C32E8.5.1	Transcript_CBG12001.1	1	1	I	3782118	3783294	+	pmlr-1	C32E8.5	321	321	299	1.07357859531773	1.07357859531773	0.0735785953177257	0.0735785953177257	Deviated (Concordant)
OG0007449	g1450.t1	Transcript_C32E8.3.1	Transcript_CBG12002.1	1	1	I	3786588	3787496	+	tppp-1	C32E8.3	180	180	180	1	1	0	0	Identical
OG0007450	g1451.t1	Transcript_C32E8.2a.1	Transcript_CBG12003a.1	1	1	I	3788036	3788896	+	rpl-13	C32E8.2	207	207	207	1	1	0	0	Identical
OG0006592	g1452.t1	Transcript_C32E8.8.1	Transcript_CBG12004.1	1	1	I	3789309	3792797	-	ptr-2	C32E8.8	933	933	933	1	1	0	0	Identical
OG0007451	g1454.t1	Transcript_C32E8.9.1	Transcript_CBG12007.1	1	1	I	3794556	3798068	-	C32E8.9	NA	268	268	268	1	1	0	0	Identical
OG0007452	g1456.t2	Transcript_C32E8.11.1	Transcript_CBG12009.1	1	1	I	3807456	3816809	-	ubr-1	C32E8.11	2039	2049	2058	0.990767735665695	0.995626822157434	0.00923226433430513	0.00437317784256563	Near-identical
OG0007453	g1457.t1	Transcript_F53F10.5.1	Transcript_CBG12010.1	1	1	I	3818074	3821496	+	npp-11	F53F10.5	808	808	805	1.00372670807453	1.00372670807453	0.00372670807453424	0.00372670807453424	Near-identical
OG0007454	g1459.t1	Transcript_F53F10.3.1	Transcript_CBG12012.1	1	1	I	3827219	3828126	+	mpc-2	F53F10.3	132	132	133	0.992481203007519	0.992481203007519	0.00751879699248126	0.00751879699248126	Near-identical
OG0007431	g1417.t1	Transcript_F53F10.1.1	Transcript_CBG11966.1	1	1	I	3834115	3837807	-	F53F10.1	NA	239	239	241	0.991701244813278	0.991701244813278	0.00829875518672196	0.00829875518672196	Near-identical
OG0007432	g1420.t1	Transcript_T03F1.11.1	Transcript_CBG11969.2	1	1	I	3853847	3854233	+	T03F1.11	NA	81	81	81	1	1	0	0	Identical
OG0007433	g1425.t1	Transcript_T03F1.3.1	Transcript_CBG11974.1	1	1	I	3867541	3869109	+	pgk-1	T03F1.3	416	416	417	0.997601918465228	0.997601918465228	0.00239808153477217	0.00239808153477217	Near-identical
OG0007434	g1428.t1	Transcript_T03F1.12.1	Transcript_CBG11978.1	1	1	I	3875969	3876716	-	T03F1.12	NA	148	148	148	1	1	0	0	Identical
OG0007435	g1429.t1	Transcript_C50F2.3.1	Transcript_CBG11979.1	1	1	I	3877063	3880743	+	syf-1	C50F2.3	865	865	855	1.01169590643275	1.01169590643275	0.0116959064327486	0.0116959064327486	Near-identical
OG0007436	g1430.t2	Transcript_C50F2.2.1	Transcript_CBG11980.1	1	1	I	3881816	3888315	+	C50F2.2	NA	1031	1032	1029	1.0019436345967	1.00291545189504	0.00194363459669589	0.00291545189504383	Near-identical
